quarter_id,indicator_code,value,value_status,source_file
2013Q2,gdp_level,3.38683e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2013Q2,gdp_growth_qoq,8.2131,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2013Q2,cpi_index,86.9565,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2013Q2,inflation_yoy,2.3411,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2013Q2,inflation_yoy_accel,-0.4948,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2013Q2,growth_employment_gap,7.347,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2013Q3,underemployment_change_qoq,0.055,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2013Q3,underemployment_rate,19.228,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2013Q3,unemployment_rate,7.292,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2013Q3,employment_rate,92.708,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2013Q3,lfpr,63.872,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2013Q3,underemployment_change_yoy,-3.578,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2013Q3,gdp_growth_yoy,6.7,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2013Q3,gdp_growth_yoy_accel,-0.8,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2013Q3,gdp_level,3.17888e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2013Q3,gdp_growth_qoq,-6.1398,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2013Q3,cpi_index,87.7238,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2013Q3,inflation_yoy,2.1509,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2013Q3,inflation_yoy_accel,-0.1902,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2013Q3,growth_employment_gap,3.122,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2013Q4,underemployment_change_qoq,-1.165,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2013Q4,underemployment_rate,18.063,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2013Q4,unemployment_rate,6.4,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2013Q4,employment_rate,93.6,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2013Q4,lfpr,63.917,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2013Q4,underemployment_change_yoy,-0.945,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2013Q4,gdp_growth_yoy,5.4,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2013Q4,gdp_growth_yoy_accel,-1.3,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2013Q4,gdp_level,3.55916e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2013Q4,gdp_growth_qoq,11.9624,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2013Q4,cpi_index,88.6616,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2013Q4,inflation_yoy,3.0043,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2013Q4,inflation_yoy_accel,0.8534,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2013Q4,growth_employment_gap,4.455,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2014Q1,underemployment_change_qoq,1.442,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2014Q1,underemployment_rate,19.505,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2014Q1,unemployment_rate,7.538,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2014Q1,employment_rate,92.462,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2014Q1,lfpr,63.757,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2014Q1,underemployment_change_yoy,-1.406,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2014Q1,gdp_growth_yoy,5.7,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2014Q1,gdp_growth_yoy_accel,0.3,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2014Q1,gdp_level,3.30814e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2014Q1,gdp_growth_qoq,-7.0528,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2014Q1,cpi_index,89.713,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2014Q1,inflation_yoy,3.6441,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2014Q1,inflation_yoy_accel,0.6398,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2014Q1,growth_employment_gap,4.294,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2014Q2,underemployment_change_qoq,-1.33,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2014Q2,underemployment_rate,18.175,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2014Q2,unemployment_rate,7.031,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2014Q2,employment_rate,92.969,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2014Q2,lfpr,65.214,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2014Q2,underemployment_change_yoy,-0.998,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2014Q2,gdp_growth_yoy,6.9,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2014Q2,gdp_growth_yoy_accel,1.2,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2014Q2,gdp_level,3.62176e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2014Q2,gdp_growth_qoq,9.4803,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2014Q2,cpi_index,90.2813,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2014Q2,inflation_yoy,3.8235,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2014Q2,inflation_yoy_accel,0.1794,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2014Q2,growth_employment_gap,5.902,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2014Q3,underemployment_change_qoq,0.157,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2014Q3,underemployment_rate,18.332,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2014Q3,unemployment_rate,6.738,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2014Q3,employment_rate,93.262,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2014Q3,lfpr,64.352,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2014Q3,underemployment_change_yoy,-0.896,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2014Q3,gdp_growth_yoy,5.9,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2014Q3,gdp_growth_yoy_accel,-1,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2014Q3,gdp_level,3.36755e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2014Q3,gdp_growth_qoq,-7.0188,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2014Q3,cpi_index,91.3043,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2014Q3,inflation_yoy,4.0816,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2014Q3,inflation_yoy_accel,0.2581,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2014Q3,growth_employment_gap,5.004,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2014Q4,underemployment_change_qoq,0.409,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2014Q4,underemployment_rate,18.741,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2014Q4,unemployment_rate,6.007,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2014Q4,employment_rate,93.993,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2014Q4,lfpr,64.303,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2014Q4,underemployment_change_yoy,0.678,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2014Q4,gdp_growth_yoy,6.7,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2014Q4,gdp_growth_yoy_accel,0.8,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2014Q4,gdp_level,3.7986e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2014Q4,gdp_growth_qoq,12.8,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2014Q4,cpi_index,91.1907,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2014Q4,inflation_yoy,2.8526,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2014Q4,inflation_yoy_accel,-1.2291,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2014Q4,growth_employment_gap,7.378,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2015Q1,underemployment_change_qoq,-0.846,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2015Q1,underemployment_rate,17.895,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2015Q1,unemployment_rate,6.566,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2015Q1,employment_rate,93.434,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2015Q1,lfpr,63.731,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2015Q1,underemployment_change_yoy,-1.61,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2015Q1,gdp_growth_yoy,5.2,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2015Q1,gdp_growth_yoy_accel,-1.5,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2015Q1,gdp_level,3.4818e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2015Q1,gdp_growth_qoq,-8.34,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2015Q1,cpi_index,91.077,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2015Q1,inflation_yoy,1.5204,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2015Q1,inflation_yoy_accel,-1.3321,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2015Q1,growth_employment_gap,3.59,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2015Q2,underemployment_change_qoq,-0.062,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2015Q2,underemployment_rate,17.833,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2015Q2,unemployment_rate,6.409,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2015Q2,employment_rate,93.591,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2015Q2,lfpr,64.566,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2015Q2,underemployment_change_yoy,-0.342,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2015Q2,gdp_growth_yoy,6.4,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2015Q2,gdp_growth_yoy_accel,1.2,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2015Q2,gdp_level,3.8535e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2015Q2,gdp_growth_qoq,10.6757,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2015Q2,cpi_index,91.1623,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2015Q2,inflation_yoy,0.9758,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2015Q2,inflation_yoy_accel,-0.5447,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2015Q2,growth_employment_gap,6.058,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2015Q3,underemployment_change_qoq,3.149,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2015Q3,underemployment_rate,20.982,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2015Q3,unemployment_rate,6.5,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2015Q3,employment_rate,93.5,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2015Q3,lfpr,62.901,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2015Q3,underemployment_change_yoy,2.65,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2015Q3,gdp_growth_yoy,6.6,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2015Q3,gdp_growth_yoy_accel,0.2,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2015Q3,gdp_level,3.58939e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2015Q3,gdp_growth_qoq,-6.8539,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2015Q3,cpi_index,91.2475,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2015Q3,inflation_yoy,-0.0622,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2015Q3,inflation_yoy_accel,-1.038,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2015Q3,growth_employment_gap,9.25,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2015Q4,underemployment_change_qoq,-3.332,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2015Q4,underemployment_rate,17.65,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2015Q4,unemployment_rate,5.625,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2015Q4,employment_rate,94.375,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2015Q4,lfpr,63.26,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2015Q4,underemployment_change_yoy,-1.091,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2015Q4,gdp_growth_yoy,7,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2015Q4,gdp_growth_yoy_accel,0.4,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2015Q4,gdp_level,4.06622e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2015Q4,gdp_growth_qoq,13.2845,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2015Q4,cpi_index,91.4464,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2015Q4,inflation_yoy,0.2805,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2015Q4,inflation_yoy_accel,0.3427,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2015Q4,growth_employment_gap,5.909,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2016Q1,underemployment_change_qoq,1.95,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2016Q1,underemployment_rate,19.6,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2016Q1,unemployment_rate,5.69,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2016Q1,employment_rate,94.31,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2016Q1,lfpr,63.551,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2016Q1,underemployment_change_yoy,1.705,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2016Q1,gdp_growth_yoy,6.9,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2016Q1,gdp_growth_yoy_accel,-0.1,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2016Q1,gdp_level,3.72269e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2016Q1,gdp_growth_qoq,-8.4484,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2016Q1,cpi_index,91.6169,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2016Q1,inflation_yoy,0.5928,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2016Q1,inflation_yoy_accel,0.3124,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2016Q1,growth_employment_gap,8.605,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2016Q2,underemployment_change_qoq,-1.327,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2016Q2,underemployment_rate,18.273,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2016Q2,unemployment_rate,6.064,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2016Q2,employment_rate,93.936,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2016Q2,lfpr,63.505,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2016Q2,underemployment_change_yoy,0.44,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2016Q2,gdp_growth_yoy,7.4,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2016Q2,gdp_growth_yoy_accel,0.5,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2016Q2,gdp_level,4.14019e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2016Q2,gdp_growth_qoq,11.215,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2016Q2,cpi_index,92.0432,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2016Q2,inflation_yoy,0.9663,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2016Q2,inflation_yoy_accel,0.3735,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2016Q2,growth_employment_gap,7.84,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2016Q3,underemployment_change_qoq,-0.852,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2016Q3,underemployment_rate,17.421,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2016Q3,unemployment_rate,5.388,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2016Q3,employment_rate,94.612,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2016Q3,lfpr,63.244,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2016Q3,underemployment_change_yoy,-3.561,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2016Q3,gdp_growth_yoy,7.3,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2016Q3,gdp_growth_yoy_accel,-0.1,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2016Q3,gdp_level,3.85248e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2016Q3,gdp_growth_qoq,-6.949,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2016Q3,cpi_index,92.5547,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2016Q3,inflation_yoy,1.4326,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2016Q3,inflation_yoy_accel,0.4662,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2016Q3,growth_employment_gap,3.739,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2016Q4,underemployment_change_qoq,0.595,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2016Q4,underemployment_rate,18.016,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2016Q4,unemployment_rate,4.665,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2016Q4,employment_rate,95.335,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2016Q4,lfpr,63.606,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2016Q4,underemployment_change_yoy,0.366,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2016Q4,gdp_growth_yoy,6.9,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2016Q4,gdp_growth_yoy_accel,-0.4,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2016Q4,gdp_level,4.34732e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2016Q4,gdp_growth_qoq,12.8446,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2016Q4,cpi_index,93.2935,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2016Q4,inflation_yoy,2.0199,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2016Q4,inflation_yoy_accel,0.5873,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2016Q4,growth_employment_gap,7.266,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2017Q1,underemployment_change_qoq,-1.756,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2017Q1,underemployment_rate,16.26,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2017Q1,unemployment_rate,6.558,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2017Q1,employment_rate,93.442,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2017Q1,lfpr,60.664,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2017Q1,underemployment_change_yoy,-3.34,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2017Q1,gdp_growth_yoy,6.4,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2017Q1,gdp_growth_yoy_accel,-0.5,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2017Q1,gdp_level,3.95998e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2017Q1,gdp_growth_qoq,-8.9099,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2017Q1,cpi_index,94.2597,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2017Q1,inflation_yoy,2.8846,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2017Q1,inflation_yoy_accel,0.8647,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2017Q1,growth_employment_gap,3.06,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2017Q2,underemployment_change_qoq,-0.198,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2017Q2,underemployment_rate,16.062,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2017Q2,unemployment_rate,5.719,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2017Q2,employment_rate,94.281,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2017Q2,lfpr,61.366,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2017Q2,underemployment_change_yoy,-2.211,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2017Q2,gdp_growth_yoy,7.2,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2017Q2,gdp_growth_yoy_accel,0.8,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2017Q2,gdp_level,4.43733e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2017Q2,gdp_growth_qoq,12.0545,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2017Q2,cpi_index,94.6576,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2017Q2,inflation_yoy,2.8404,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
